id_reclamacao;data_abertura;categoria;descricao_reclamacao
3412085;2019-10-21T12:00:00-05:00;Roubo / Relatório de disputa;Eu contestei as cobranças feitas de forma fraudulenta na minha conta enquanto estão em xxxx, xxxx. As cobranças foram creditadas na minha conta enquanto estavam sendo investigadas pelo Chase em xx/xx/2019 nos valores de {$ 2000,00}, {$ 5100.00} e {$ 2000.00}. Durante o início da disputa do meu lado, disse à empresa de cartão de crédito que, embora entregue meu cartão aos estabelecimentos para garantir um assento, nunca autorizei as transações. Também perguntei sobre os recibos, que, quando fornecidos pela empresa de cartão de crédito, nem sequer continham remotamente nada que se assemelhasse à minha assinatura. A empresa terminou prematuramente sua investigação me dizendo que, como entreguei meu cartão a alguém, fui responsável pelas acusações. Expliquei que nunca autorizei as acusações e paguei em dinheiro. A empresa de cartão de crédito reinvestigou o problema e, depois de eu fornecer a eles uma cópia da minha assinatura, simplesmente concluiu a mesma coisa que parte da investigação inicial, que fui responsável porque dei meu cartão a alguém. Após 5 meses de paralisação, juros significativos também ocorreram colocando meu cartão em território de atraso no pagamento pela primeira vez em anos.
1924686;2016-05-14T12:00:00-05:00;Roubo / Relatório de disputa;Transações reestruturadas do Chase Bank em minha conta corrente para que eles pudessem extrair taxas de cheque especial xxxx em vez de xxxx em xxxx xxxx, 2016. De fato, os primeiros débitos XXXX chegaram no início do dia, e o último débito muito maior foi um débito tardio. Havia fundos suficientes para pagar os primeiros débitos xxxx e, portanto, apenas a taxa XXXX deveria ter sido cobrada.
2831295;2018-03-02T12:00:00-05:00;Roubo / Relatório de disputa;"Estou escrevendo porque tenho uma cobrança contestada no meu cartão de crédito Chase que não foi creditado de volta à minha conta de cartão de crédito, mesmo depois de fornecer documentação de que a cobrança não deve ser paga por mim. Em xx/xx/xxxx, após a revisão da minha instrução XXXX do cartão de crédito Chase, percebi que havia duas cobranças para o fornecedor xxxx na mesma quantidade exatamente ({$ 1600.00}) em xx/xx/xxxx e xxxx, xxxx. Liguei para Chase e, após uma revisão adicional, supomos que era uma cobrança duplicada e fui aconselhado a contestar a acusação. Minha conta foi creditada, mas dois dias depois descobri que a acusação estava correta. Eu havia alugado duas propriedades diferentes de xxxx (uma para xx/xx/xxxx e uma para xx/xx/xxxx) e, de alguma forma, a quantidade carregada era exatamente a mesma e dentro de dois dias um do outro.   Este foi o meu erro, então liguei para Chase dentro de 2-3 dias após a disputa da carga e cancelei a disputa e fui recarregada {$ 1600,00}. Também liguei para o gerente da propriedade XXXXXXXX que eu estava alugando, xxxx xxxx do imóvel aluguel xxxx, e contei a história e ele disse que entraria em contato com a homeaway e acompanharia comigo. Depois de várias semanas, ele não havia recebido os fundos através do XXXX, então nós dois contatamos individualmente xxxx para ver onde estava o dinheiro. Ele e eu fomos informados pelo Escritório Financeiro de XXXX, depois que cada um de nós passou horas no telefone, que desde que eu contestei a acusação de que meu cartão de crédito foi bloqueado por xxxx e que, portanto, não tinham como recuperar os fundos de essa conta. Eu recontacei Chase e discuti a questão. Eles disseram que o dinheiro estava lá para XXXX pegar. Então, liguei para o XXXX novamente e contei a eles o que Chase havia me dito: que o dinheiro estava esperando que eles o recuperassem; Mas eles disseram que não podiam. Eles disseram que eu deveria enviar um cheque diretamente ao gerente da propriedade XXXX que eu fiz. (Consulte a cópia da verificação para xxxx xxxx, gerente da propriedade xxxx xxxx e a parte da minha instrução xxxx mostrando que ela está sendo cobrada na minha conta corrente.) O site confirmando sua função como gerente de propriedade pode ser encontrado em xxxxxxx xxxx xxxx xxxx. Liguei para Chase para explicar a eles que o XXXX declarou que eles não podiam acessar os fundos e que eu havia pago com cheque. Disseram -me que eu deveria redisputar a cobrança e que poderia fazê -lo enviando uma mensagem segura on -line. Eu fiz isso em xxxx xxxx, xxxx. Não fui creditado com o valor e não ouvi nada, depois de algumas semanas liguei novamente e me disseram que eles não viram onde eu havia redigado a acusação, mas encontrei minha mensagem segura solicitando isso e que eles agiriam sobre ela. Mais tarde, enviei outra mensagem segura on -line perguntando sobre o status em xx/xx/xxxx. (Veja as mensagens anexadas minhas para perseguir xx/xx/xxxx e xx/xx/xxxx.) Tendo ouvido nada, em xx/xx/xxxx que liguei novamente, já que ainda não tinha sido creditado. Disseram -me que a redisputa havia sido resolvida e que eles não podiam creditar minha conta porque o dinheiro estava com xxxx. Eles disseram que não podiam fazer nada ao telefone e que eu precisava enviar uma carta com uma cópia do cheque e outros documentos de suporte. (Nunca me pedi anteriormente para essa documentação.) Enviei cópias da minha correspondência por escrito com Chase (já que eles ignoraram várias correspondências), uma cópia da verificação para o XXXX Property Manager XXXX XXXX e uma cópia da minha conta bancária mostrando a O cheque havia sido descontado. Também forneci documentação do nome dos gerentes, sua afiliação com XXXX e um link de web em seu site de propriedade.   Finalmente recebi uma carta datada de xx/xx/xxxx dizendo que eles iriam investigá -la, mas hoje (xx/xx/xxxx), chamei Chase (já que não ouvi nada de volta) e eles disseram que não poderiam fazer nada para me ajudar a conseguir meu Dinheiro de volta e eu estava sem opções. XXXX também insiste que eles não podem me ajudar a afirmar que não têm acesso aos fundos.   Paguei {$ 1600,00} menos do que exigido na minha conta devido a xx/xx/xxxx porque eles afirmam que não sou responsável por cobranças contestadas. Agora eles provavelmente me cobrarão taxas atrasadas. Que bagunça.   Eu espero que você possa ajudar. Aguardo sua resposta e ajudarei da maneira que puder.   Anexos: 1. Cópia da cobrança original no cartão de crédito Chase que parecia ser uma duplicata. 2. Cópia da carta de perseguição dizendo que eles estavam revisando a carga redisputada datada de xx/xx/xxxx 3. cópia da letra de perseguição dizendo que a redispute foi resolvida datada xx/xx/xxxx 4. cópia da mensagem segura enviada para o chase xx/xx/xx/ Xxxx. 5. Cópia da mensagem segura enviada ao Chase XX/XX/XXXX. 6. Cópia da letra da perseguição dizendo que recebeu minha redisputa da carga datada de xx/xx/xxxx 7. cópia da letra de perseguição, afirmando que a redispute foi resolvida datada xx/xx/xxxx 8. cópia da letra de perseguição recebimento Datado de xx/xx/xxxx 9. Cópia do cheque cancelado para xxxx xxxx, gerente de propriedade da propriedade XXXX que eu estava alugando."
4039839;2020-12-30T12:00:00-05:00;Roubo / Relatório de disputa;Em suma, fui enganado por xxxx. Usei meu cartão de crédito reservado Chase Sapphire para pagar por isso, pois deveria ter produções de consumidores contra fraudes.   O vendedor enviou um produto incorreto que vale {$ 5,00} para fraudar {$ 130,00}. Tentei fazer um estorno com Chase porque a fraude foi comprometida e Chase não olhou para todos os fatos e ficou do lado do XXXX. A prova está nas informações de rastreamento XXXX fornecidas abaixo. Comprei uma banheira que é muito grande e pesada (xxxx), conforme indicado na página do produto XXXX e recebi algo totalmente diferente. As informações de rastreamento XXXX mostram que o pacote que recebi é xxxx. Não sei por que Chase ficou do lado XXXX quando as informações de rastreamento mostram que recebi o item errado e o XXXX não está disposto a trabalhar comigo para um reembolso.     XX/XX/2020 - Comprei uma banheira de xxxx para {$ 130,00}. O peso da banheira na descrição da página do produto é xxxx kg. Xxxx xxxx xxxx? Xxxx xx/xx/2020 - recebi um pacote de xxxx, mas não era uma banheira. Era uma luz flash em vez disso. As informações de rastreamento do XXXX mostram que o peso do pacote é xxxx. Isso é uma prova suficiente de que o vendedor enviou o item errado. Xxxx xxxx xxxx xxxx xx/xx/2020 - Abri uma disputa com xxxx solicitando um reembolso total devido a não obter o produto correto.   Xx/xx/2020 - xxxx negou a disputa dizendo que recebi esse item correto.   Xx/xx/2020 - O estorno solicitou o Chase desde que o vendedor cometeu fraude.   XX/XX/2020 - Chase negou estorno devido ao vendedor que fornece informações de rastreamento que recebi o produto.   XX/XX/2020 - Contactei o vendedor para o endereço para devolver o produto, pois eu não queria uma lanterna e estou disposto a receber um reembolso parcial devido à frustração em todo esse processo. O vendedor não está disposto a fornecer endereço para uma devolução para um item.
1977109;2016-06-20T12:00:00-05:00;Roubo / Relatório de disputa;"Recebeu oferta para ganhar bônus adicionais de recompensas xxxx % por ser um membro do cartão valorizado (nota de rodapé) através do xxxx xxxx, 2016, na minha página do cartão do cartão em Amazon.com. XXXX % Bônus de recompensas: você ganhará um bônus mensal xxxx % em todos os novos pontos ganhos com o seu cartão de visto de recompensas do Amazon.com através do XXXX XXXX, 2016. Seus pontos de bônus são calculados cada ciclo de cobrança com base no total de pontos ganhos durante esse ciclo de cobrança . Os pontos obtidos em um ciclo mensal de cobrança geralmente estão disponíveis para serem usados ​​no início do próximo ciclo de cobrança; Os pontos de bônus obtidos em compras líquidas, feitas perto do final de um ciclo de cobrança, podem levar até um ciclo de cobrança adicional para ficar disponível. Você verá pontos que ganhou no Chase.com e no seu extrato mensal de cobrança de cartão. Consulte Regras e Regulamentos do Programa de Rewards para obter detalhes sobre compras qualificadas. Os pontos de bônus estão sujeitos às regras e regulamentos do programa de recompensas. Para ser elegível para esta oferta de bônus, a conta deve estar aberta e não inadimplente no momento da realização. Oferta de bônus vazia quando proibido por lei. Todos os termos e condições do Amazon.com recompensam.   Quando perguntei por que não estava recebendo as recompensas de bônus, fui encaminhado entre o Atendimento ao Cliente da Amazon e o atendimento ao cliente, até que um funcionário negasse minha solicitação. Fui negado por várias razões. Uma foi que eu não recebi um convite por e -mail, embora esse requisito não seja mencionado em nenhum lugar da minha página da Amazon Cardmember. Outro motivo dado foi que minha pergunta sobre por que não estava recebendo o bônus estava atrasado: pois o período de inscrição havia expirado. Não há referência a um período de inscrição na minha oferta e eu pensei que estava matriculado. Eu havia clicado prontamente no convite na minha página da Amazon Cardmember e assumi que estava inscrito.   Eu continuei a apelar. Um funcionário da Chase se ofereceu para creditar minha conta por alguns meses e me aconselhou a entrar em contato com ela se eu quisesse receber o bônus até o final do programa. Tentei entrar em contato com o representante por telefone em algumas ocasiões. Não consegui navegar no menu telefônico para sua extensão porque não era reconhecida e porque ela não estava listada no diretório telefônico dos funcionários. Eu também tentei contatá -la por e -mail. Um outro funcionário respondeu e concordou em honrar os aproximadamente três meses de pontos de bônus acumulados, mas se recusou a honrar mais matrículas no programa. Além disso, meus pontos podem ter sido afetados adversamente no mês seguinte à adição de bônus.   Eu havia iniciado a consulta em torno de xx/xx/xxxx. Eu havia me matriculado no programa alguns meses antes. Eu não mantive registros, porque não percebi que haveria um problema."
3978573;2020-11-27T12:00:00-05:00;Roubo / Relatório de disputa;"Xx/xx/xxxx -i chamou a atividade não autorizada na minha conta. Seu departamento de reivindicações teve horários de realização de mais de uma hora. Liguei várias vezes, esperei em espera para ser transferido para o departamento de reivindicações on -line porque as transações do QuickPay estavam envolvidas. Esperei em espera por mais de uma hora várias vezes e seria desconectado. Eu literalmente passei um dia inteiro tentando conseguir alguém que poderia me ajudar e, em seguida, o departamento foi fechado após muitas tentativas. Perguntei à mídia social o que poderia ser feito porque não estava passando. Eles me disseram para preencher um formulário de disputa e enviá -lo através do XXXX. Fui aconselhado que foi recomendado. Era impossível chegar ao departamento de reivindicação on -line por telefone, então eu me comuniquei com eles através do XXXX. Deixei muito claro que nunca enviei dinheiro a ninguém através do QuickPay e que minha carteira e meu dispositivo foram roubados e eu havia apresentado um relatório policial. Todas essas transações rápidas foram enviadas para um indivíduo que nunca conheci. A última vez que o cartão foi usado de forma fraudulenta foi para uma transação xxxx também para a mesma pessoa. A polícia está ciente e, no relatório policial fornecido à perseguição, optei por manter os direitos das vítimas, o que significa que eu apresentaria queixa. No entanto, todas essas informações que forneci a Chase não estavam chegando à pessoa certa porque minhas reivindicações começaram a ser negadas. Eu adquiri um especialista que disse que era supervisor e ela declarou porque foi usado o reconhecimento facial de que minhas reivindicações foram negadas. Eu disse a ela ""'' ok ... meu dispositivo foi roubado, do qual eu já o informei, então não me surpreende se eles acrescentaram reconhecimento facial ao dispositivo. '' O agente da perseguição ficou pasmo e perguntou como eu os informei e eu eu e eu Disse a ela que enviei uma cópia do relatório da polícia e respondi às perguntas que você me fez através do seu centro de mensagens on -line, que eles reconheceram que receberam. Foi quando me disseram que não era assim que precisava ser enviado que eu precisava enviar por fax e solicitar, é adicionado a cada reclamação antes que as reivindicações negado possam ser reavaliadas, o que é ridículo que ela estava olhando para o relatório que eu já havia enviado. Eu enviei por fax durante a ligação e perguntei se ela poderia verificar e ela afirmou Precisando esperar de 2 a 3 dias para verificar. Ok, liguei para o dia 3-5 e meu fax ainda não era funcionado. Enquanto isso, vocês continuavam negando mais reivindicações e o motivo dessas negações porque o cartão estava presente e usa um chip, então não pode ser falsificado. Eu não podia acreditar. Eu não sei como C Cuidado que eu poderia ter sido quando afirmei que meu cartão foi roubado, mencionei isso várias vezes. Então, finalmente, vocês dizem que vocês receberam o fax depois que eu conversei com um supervisor que me disseram em 2 dias o caso será revisado para ver se é elegível ser reaberto, já há mais de 5 dias Então, todo mundo estava na mesma página sobre o que aconteceu. Depois de chegar a lugar algum, registrei uma reclamação no CFPB e enviei um e -mail ao escritório executivo da Chase e XXXX, que afirmou que era advogado tentaria me ajudar a resolver meu problema. Ela só precisava que eu respondesse a algumas perguntas adicionais. Enviei a ela um e -mail com minha resposta. Eu tinha duas cartas e as duas cartas foram roubadas junto com minha carteira. Eu não usei nenhum dos nenhum cartão há meses. Não notei que minha carteira e dispositivo estavam ausentes até xx/xx/xxxx, que é realmente quando fiz o relatório da polícia. Segundo o relatório da polícia, eles prenderam o indivíduo no mesmo dia e estão sob custódia. Esse indivíduo após mais pesquisas já foi a XXXX por roubo de cartão de crédito e xxxx antes e foi condenado. Portanto, não é a primeira vez que eles fazem isso. Eu estava no hospital xxxx xxxx, xxxx xx/xx/xxxx I estava no hospital várias vezes devido a xxxx e xxxx. Quando não estava no hospital, estava com dor e doente. Relatei todas essas transações ao mesmo tempo e tentei relatá -lo no XX/XX/XXXX, mas não consegui se apossar desse departamento, apesar de várias tentativas e portões longos, então tive que enviar um XXXX. O XXXX respondeu então nosso objetivo é prestar um serviço excepcional toda vez que você entrar em contato conosco. Lamentamos os longos tempos de espera no telefone e as chamadas desconectadas. Embora estejamos operacionais com pessoal limitado durante a situação do Covid-19 com base nas diretrizes locais de saúde, nosso nível de serviço deve ser o mesmo. Analisamos as informações adicionais que você nos deu. Após uma revisão adicional, nossas decisões de reivindicação estavam corretas. Podemos reconsiderar as reivindicações se você nos contar a marca e o modelo do dispositivo que foi usado e nos fornecer documentação do seu provedor mostrando que o dispositivo foi substituído porque foi perdido ou roubado. Também precisamos saber a última data em que você se lembra de usar seu cartão. Você nos enviou um e -mail em xx/xx/xxxx, confirmando que você entendeu por que seu cartão foi substituído. Você pode ligar para o XXXX para nos fornecer as informações solicitadas ou você pode enviar por fax para xxxx. Respondi com as informações adicionais xx/xx/xxxx. As informações adicionais foram a marca e o modelo do dispositivo roubado e uma compra de um novo dispositivo para mostrar que eu havia comprado um novo dispositivo porque foi roubado. Apesar de dar a eles essas informações, não recebi nenhum tipo de comunicação da Chase e nada foi feito. Eu era capaz de dar tudo o que eles pediram para resolver isso e ainda estou esperando"
1697176;2015-12-15T12:00:00-05:00;Roubo / Relatório de disputa;"Em xxxx xxxx, 2015 encomendou um computador xxxx a partir de xxxx, por telefone. Xxxx carregado no meu cartão de visto de perseguição {$ 540,00} pela compra do computador xxxx que deveria ser enviado. Nunca tomou posse do item. Contestou a cobrança no mesmo dia em que recebi minha instrução de carga xx/xx/xxxx. No xxxx xxxx, 2015 xxxx me enviou um email que eles haviam creditado minha conta xxxx por {$ 540,00}. Compartilhei o email com Chase em referência à disputa. Chase aconselhou que levaria dois ciclos de cobrança para tornar minha disputa crédito permanente (aconselhou isso por nada menos que o XXXX CSR, já que eles não mostraram o crédito de xxxx. Dois ciclos de cobrança passaram e Chase agora diz carregado xxxx traseiro -date indeterminado, mas o crédito à minha conta permanece como um crédito temporário de disputa por uma quantidade indeterminada de tempo. Falou com um XXXX XXXX, supervisor em disputas "", departamento de disputa em xxxx xxxx, tx '', na segunda -feira xxxx XXXX, 2015. XXXX XXXX told me that they must give XXXX ample time to respond, despite XXXX 's email to me and failure to respond to Chase since XXXX XXXX, 2015 and today being XXXX XXXX, 2015. XXXX XXXX refused to allow me Para escalar minha ligação, nem me dar um tempo em que esse crédito se tornará permanente. Ele pediu desculpas, mas disse que isso permaneceria aberto até que eles considerassem que xxxx através de seu banco bancário mercante teve tempo suficiente para responder, mas eles aparentemente não têm data de decisão ou não vai compartilhar com isso eu. Parece não haver fim para a resolução permanente desse assunto, e fui impedido de escalar esse assunto em Chase. Eu classifico isso como dinheiro perdido até que o crédito se torne permanente."
3894325;2020-10-10T12:00:00-05:00;Roubo / Relatório de disputa;Xx/xx/xxxx, xxxx xxxx. CST Fiz um pagamento a um comerciante e eles têm medidas de segurança adicionais antes de finalizarem meu pedido. Uma medida envolve -me fornecer um número de transação e número de verificação da cobrança. Eles não processarão meu pedido até que eu obtenha isso no emissor do meu cartão, Chase.   Liguei para o Chase Card Services para obter minhas informações sobre a transação. Inicialmente, conversei com xxxx e fui negado. Pedi para encaminhá -lo para um supervisor e fiquei conectado após vários minutos em espera a XXXX, serviços de cartão de crédito.   Fui informado por ambos que não seria capaz de obter o código de transação ou o número de autorização da minha cobrança de cartão de crédito. Por razões de segurança, existe um nível diferente de verificação que precisaria ocorrer no lado dos comerciantes para poder fornecer essas informações.   Minha transação será cancelada pelo comerciante dentro de um dia útil e não receberei um pedido importante.   Eu sinto que essa é uma prática comercial injusta, sob padrões do UDAAP, pelos seguintes motivos: não tenho acesso para usar meu cartão sem que ele seja cancelado pelo comerciante.   Estou sofrendo lesões monetárias e danos compensáveis ​​de tempo com base na minha incapacidade de processar esse pedido ou ter acesso à minha linha de crédito contratual por meio de Chase.   Não posso evitar razoavelmente essa lesão, como é evidente com as ligações que fiz para perseguir os serviços de cartões.   Não há nenhum benefício compensatório para que eu seja negado essas informações, pois não há risco de me fornecer essas informações na minha conta de cartão.   Quando perguntado por que seria um problema para mim saber sobre essas informações, eles disseram que era uma limitação do sistema de perseguir isso para mim.   Eu li a totalidade desta reclamação na chamada com Chase e eles confirmaram todos os aspectos de sua precisão e afirmaram sua escolha de me proibir das informações da minha conta.
4186589;2021-03-05T12:00:00-05:00;Roubo / Relatório de disputa;Fui atacado por um XXXX no estacionamento durante a minha estadia no XXXX XXXX. Eu fiquei lá de xxxx. Isso aconteceu xxxx, mantive a duração da minha estadia, mas fui cobrado duas transações separadas. Eu arquivei uma reclamação no meu banco, Chase para recuperar meu dinheiro e as duas reivindicações foram processadas e de repente agora recebi uma reversão no primeiro! Mas não o segundo!
2008456;2016-07-12T12:00:00-05:00;Roubo / Relatório de disputa;"Enquanto viajava para o exterior, recebi uma bebida que era xxxx por várias horas. Durante esse período, minha carteira foi roubada, um comerciante iniciou transações fraudulentas, totalizando {$ 20000,00} em todos os cartões de crédito da minha carteira, depois que eu acordou (e não percebi que era xxxx), minha carteira me foi devolvida como ""encontrado '' . Eu não percebi que essas acusações foram feitas até ver alertas de fraude no meu telefone na manhã seguinte.   Tentei resolver o problema com o Chase várias vezes e eles rejeitaram meu caso e declararam ""você nos notificou que essa transação é válida"", isso é falso.   A acusação em questão era para um comerciante que nunca visitei nem posso identificar. Uma pesquisa na Internet no comerciante não gera resultados e não parece existir. Foi xxxx dos comerciantes XXXX que iniciaram cargas nos meus cartões naquela noite.   Eu tentei contatá-los várias vezes e me disseram que alguém entrará em contato comigo dentro de 24 a 48 horas e ninguém jamais faz."
2241796;2016-12-08T12:00:00-05:00;Roubo / Relatório de disputa;Eu havia apresentado uma disputa de cartão de débito sobre a acusação de um extra {$ 250,00} que fui cobrado de um hotel em que fiquei, eles haviam me dendo um crédito provisório e, algumas semanas depois, me enviaram uma carta dizendo que o crédito era final. Algumas semanas depois disso, eles me enviaram uma carta que parecia uma série da terceira série, afirmando que estavam recuperando o dinheiro e devolveram a remoção de uma data em branco quando os fundos seriam removidos. Tentei discutir isso com eles, mas só cheguei ao atendimento ao cliente offshore, o que não ajudou. Eu gostaria que eles honrassem sua palavra e devolvessem o crédito
2464778;2017-04-24T12:00:00-05:00;Roubo / Relatório de disputa;Recebi uma cobrança por {$ 300,00} em xxxx de xxxx xxxx, para o qual era uma carga não autorizada. Liguei para o Chase Bank e os informei dessa acusação. Eles me emitiram um novo cartão bancário e tentaram recuperar os fundos, mas não tiveram êxito, e é por isso que estou arquivando essa disputa para tentar recuperar acusações.
1403395;2015-06-03T12:00:00-05:00;Roubo / Relatório de disputa;Sou aposentado em uma pensão e um banco muito pequeno com o Chase Bank. Há momentos em que incorrerei em fundos insuficientes por não mais que xxxx dias! Notifiquei o Bank Online para pedir que eles não cobram sua taxa típica de {$ 34,00} por item, pois organizei um depósito da ACH que publicará o mais rápido possível (sempre dentro de um dia). Às vezes eles excluem a taxa, muitas outras vezes não. A partir de hoje, fui cobrado {$ 100,00} por ser menor que xxxx horas além de sua janela para o depósito. Isso é dinheiro de comida e utilidade para o mês. Eu sou um xxxx xxxx XXXX e não posso pagar essas taxas ultrajantes. Por favor!!!! Preciso da tua ajuda.
2015435;2016-07-15T12:00:00-05:00;Roubo / Relatório de disputa;"Na minha declaração de perseguição fechando xx/xx/2016, fui cobrado {$ 7,00} em interesse. Enviei um e -mail ao Chase perguntando sobre essa cobrança e como a matemática não se acumulou. Eles transmitiram sua fórmula para mim, que fazem sentido, mas não o ""equilíbrio sujeito a juros"". Ao perguntar mais sobre como eles o calcularam, eles me forneceram uma fórmula, mas não com a maneira como realmente o calcularam para mim. Estou registrando uma reclamação no CFPB devido a perseguir sobrecarregando -me por interesse sem justificação depois que apontei o erro."
2848821;2018-03-20T12:00:00-05:00;Roubo / Relatório de disputa;O Chase me cobrou uma taxa de cheque especial de {$ 34.00}, apesar de ter contatado -os para optar por não participar várias vezes. Eles se recusaram a reembolsar um cheque especial gratuito para um pagamento que nunca deveria ter sido processado porque não havia fundos suficientes na conta para cobrir o pagamento. Quando entro em contato com a Chase para solicitar um reembolso, eles declararam que, porque a conta é um pagamento de reação por xxxx para xxxx $, embora houvesse apenas {$ 20,00} na conta. Pedi ao representante que olhasse para trás na minha conta, porque esse não foi um pagamento de reação. O representante recusou. Chase anda por volta do cheque especial, permitindo que essas cobranças passassem. Eu nunca tive esse problema com nenhum outro banco que permita que sua conta seja cobrada, independentemente de ser uma cobrança de reação ou não. Eu trouxe a minha conta atual e vou encerrar minha conta, mas ainda estou solicitando um reembolso da taxa de cheque especial.
3095262;2018-12-09T12:00:00-05:00;Roubo / Relatório de disputa;"Em XX/XX/2018, liguei para o meu perseguição bancário para perguntar sobre o impacto que minhas transações pendentes teriam no meu saldo disponível exibido no aplicativo bancário. Disseram -me que minhas transações pendentes já foram deduzidas da minha conta e, embora as transações tenham mostrado como pendente, elas já haviam sido debitadas do meu equilíbrio. Em XX/XX/2018, verifiquei o saldo da minha conta no aplicativo, para o qual minha surpresa estava superada. Comecei a ligar para o banco enquanto conversei com 2 representantes diferentes e um supervisor que recebi uma resposta diferente sobre transações pendentes. Depois de pagar pelos serviços, o banco leva o dinheiro para o comerciante cobrar e mesmo que as transações se mostrem pendente se o comerciante não retirar o dinheiro dentro de 3 dias, o banco colocará o dinheiro de volta na conta e o comerciante for Livre para cobrar a qualquer momento é conveniente para eles. Toda vez que ligava, incluindo hoje xx/xx/2018, tenho fornecido informações diferentes e eu era que, mesmo quando não é tecnicamente minha culpa, o banco ainda cobrará um total de {$ 35,00} por transação e o banco só aceitou reverte uma taxa e não reverte mais 2 taxas de {$ 35,00} cada. O banco cobrou várias vezes por transações cobradas pelos comerciantes nas mesmas datas xx/xx/2018. Os representantes e supervisores bancários que falei de aceitar que não estou culpado por essas informações erradas que fizeram com que minha conta fosse exagerada, mas como me disseram pelo último supervisor ""Ela não poderia fazer nada por mim, que eu deveria calcular manualmente minha transação. E que ela estava limitada a encontrar uma solução para esse problema ''. Um cliente do banco há anos e isso se tornou um problema recente com minha conta, que eu sempre mantive com um bom equilíbrio em pé, não faz muito tempo, eu também era funcionário dessa instituição financeira e vários clientes visitariam a filial para reclamar sobre Essa mesma situação. Muita informação não está sendo divulgada aos clientes e o dinheiro está sendo retirado de contas sem avisos anteriores. Também experimentei não receber alertas de celular, atrasado ou nenhum alerta, mesmo que tenha me inscrito para esses alertas. Por favor me ajude a resolver esta situação. Atenciosamente, xxxx xxxx xxxx."
3964412;2020-11-19T12:00:00-05:00;Roubo / Relatório de disputa;Fui carregado de forma fraudulenta {$ 560,00} em xx/xx/xxxx para algo em xxxx xxxx xxxx. Este lugar fica na Califórnia e nunca estive na Califórnia antes porque moro no Tennessee. Liguei continuamente a Chase sobre isso todos os dias desde xx/xx/xxxx e eles continuam desligando -me. Eu nunca fiz essa cobrança e não sei como uma pessoa aleatória na Califórnia poderia ter feito essa cobrança. Chase não fez nada para ser transparente e a pessoa encarregada do meu caso nomeada, xxxx xxxx xxxx xxxx xxxx extension: xxxx) nunca recebeu nenhuma das minhas chamadas.
3105270;2018-12-19T12:00:00-05:00;Roubo / Relatório de disputa;Em xx/xx/2018, enviei uma disputa de cobrança para a carga xx/xx/2018 de {$ 330,00} do xxxx xxxx xxxx xxxx. Minha reserva foi feita para um total de {$ 160,00} e, após a chegada, essa taxa foi verificada pelo hotel, quando forneci meu cartão para autorização. No entanto, o hotel decidiu mudar minha taxa depois que eu já tivesse saído da propriedade. Forneci a Chase uma cópia da minha reserva original, mostrando as cobranças verificadas no momento do check-in, bem como uma cópia dos termos e condições XXXX que destacam os documentos necessários se qualificam para minha taxa. A documentação necessária foi fornecida e verificada por dois funcionários no momento do check-in. Nenhuma menção a uma mudança de taxa foi feita durante a minha estadia, portanto, o comerciante violou os termos de venda e mudou o valor cobrado depois que eu deixei a propriedade.   Apesar de fornecer esta documentação sobre xx/xx/18 e novamente em xx/xx/18, a pedido da equipe de disputa do Chase. Originalmente, arquivei o estorno apenas alguns dias após a cobrança bem publicada dentro do prazo permitido para identificar erros de cobrança. No entanto, Chase decidiu achar a reivindicação inválida com base em que o prazo de estorno já havia passado. Essa razão de negação deveu -se apenas à violação de Chase de 1666. Correção de erros de cobrança, o que requer uma investigação e resolução dentro de dois ciclos de cobrança. No entanto, a negação de Chase foi fornecida após 5 ciclos de cobrança a partir da data em que a disputa foi arquivada.
3924211;2020-10-28T12:00:00-05:00;Roubo / Relatório de disputa;Essa empresa em movimento nunca prestou o serviço para minha mudança e eu ainda fui acusado e, quando contestei a acusação pelo Chase Bank, eles o reverteu até hoje, quando notei que eles reverteram a reivindicação após uma documentação falsa da empresa em movimento dizendo falsamente dizendo que concluíram os serviços.   Esta empresa em movimento nunca forneceu os serviços necessários para minha mudança. Quando liguei sobre a mudança, eles pararam de responder e não reembolsaram o valor total. Esta empresa nunca forneceu os serviços exigidos sob o contrato para minha mudança no início do XX/XX/XXXX. Paguei o depósito ({$ 920,00}). Liguei para o XXXX XXXX XXXX XXXX pelo menos dez vezes durante três semanas. Sem resposta email ou telefone. Fui forçado a cancelar a mudança e contratar outra equipe em movimento, estendi a mão e pedi um reembolso total. O gerente geral de e -mail e vendas de atendimento ao cliente parou de responder às minhas chamadas e e -mails. Consegui reverter as acusações e eles enviaram papelada ao Chase Bank dizendo que os serviços foram prestados. Não havia serviços cumpridos e eu ainda fui acusado. Mas eles reverteram essa reivindicação hoje xx/xx/xxxx após documentação falsa dos serviços de recebimento.
2896124;2018-05-03T12:00:00-05:00;Roubo / Relatório de disputa;Liguei para o Chase para registrar uma reclamação contra essas transações não autorizadas e, após a revisão, eles negaram a reivindicação devido à causa: mencionou que usei esse comerciante no comerciante passado: xxxx xxxx # xxxx xxxx na data da transação: xx/xx/2018 Montante: {$ 2100.00 } Data de arquivamento da reivindicação: xx/xx/2018
